ip_id,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cc_avg_freq_month,cc_avg_amt_month
7553,,,,,,,,,,,,,,,,,,
7554,0.0,0.0,0.0,0.0,0.0,14.0,28.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,6931.21428571429
7555,,,,,,,,,,,,,,,,,,
7556,,,,,,,,,,,,,,,,,,
7557,,,,,,,,,,,,,,,,,,
7558,,,,,,,,,,,,,,,,,,
7559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,57.0,3.5,12727.583333333301
7560,,,,,,,,,,,,,,,,,,
7561,,,,,,,,,,,,,,,,,,
7562,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,7.0,27449.8571428571
7563,,,,,,,,,,,,,,,,,,
7564,,,,,,,,,,,,,,,,,,
7565,,,,,,,,,,,,,,,,,,
7566,,,,,,,,,,,,,,,,,,
7567,,,,,,,,,,,,,,,,,,
7568,,,,,,,,,,,,,,,,,,
7569,,,,,,,,,,,,,,,,,,
7570,,,,,,,,,,,,,,,,,,
7571,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,56.0,3.8333333333333304,13593.8238095238
7572,,,,,,,,,,,,,,,,,,
7573,,,,,,,,,,,,,,,,,,
7574,,,,,,,,,,,,,,,,,,
7575,,,,,,,,,,,,,,,,,,
7576,,,,,,,,,,,,,,,,,,
7577,,,,,,,,,,,,,,,,,,
7578,,,,,,,,,,,,,,,,,,
7579,,,,,,,,,,,,,,,,,,
7580,,,,,,,,,,,,,,,,,,
7581,0.0,13.0,18.0,10.0,2.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,27.0,0.0,13.0,6.16666666666667,9633.47896825397
7582,,,,,,,,,,,,,,,,,,
7583,,,,,,,,,,,,,,,,,,
7584,,,,,,,,,,,,,,,,,,
7585,,,,,,,,,,,,,,,,,,
7586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,1.33333333333333,13744.833333333301
7587,,,,,,,,,,,,,,,,,,
7588,,,,,,,,,,,,,,,,,,
7589,,,,,,,,,,,,,,,,,,
7590,,,,,,,,,,,,,,,,,,
7591,,,,,,,,,,,,,,,,,,
7592,,,,,,,,,,,,,,,,,,
7593,,,,,,,,,,,,,,,,,,
7594,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,11173.25
7595,,,,,,,,,,,,,,,,,,
7596,,,,,,,,,,,,,,,,,,
7597,,,,,,,,,,,,,,,,,,
7598,,,,,,,,,,,,,,,,,,
7599,0.0,0.0,7.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,62.0,4.5,9790.07777777778
7600,,,,,,,,,,,,,,,,,,
7601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,34091.0
7602,,,,,,,,,,,,,,,,,,
7603,5.0,5.0,16.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,0.0,27.0,5.28571428571429,11514.3646258503
7604,,,,,,,,,,,,,,,,,,
7605,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,34.0,7.16666666666667,18005.137254901998
7606,,,,,,,,,,,,,,,,,,
7607,7.0,0.0,7.0,7.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,42.0,2.8,10156.3
7608,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,71.0,1.75,14645.166666666699
7609,,,,,,,,,,,,,,,,,,
7610,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,20.0,0.0,0.0,26.0,0.0,40.0,2.5,9194.0
7611,,,,,,,,,,,,,,,,,,
7612,,,,,,,,,,,,,,,,,,
7613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,66.0,2.0,12948.041666666699
7614,,,,,,,,,,,,,,,,,,
7615,,,,,,,,,,,,,,,,,,
7616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0,13109.666666666699
7617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,67743.0
7618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,16.0,1.0,8456.16666666667
7619,0.0,7.0,0.0,21.0,0.0,0.0,3.0,10.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,50.0,4.66666666666667,10922.8214285714
7620,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19968.5
7621,,,,,,,,,,,,,,,,,,
7622,10.0,2.0,10.0,16.0,0.0,5.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,2.0,5.0,35.0,5.28571428571429,18521.080952381002
7623,,,,,,,,,,,,,,,,,,
7624,,,,,,,,,,,,,,,,,,
7625,,,,,,,,,,,,,,,,,,
7626,,,,,,,,,,,,,,,,,,
7627,,,,,,,,,,,,,,,,,,
7628,6.0,0.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,43.0,4.0,13942.125
7629,,,,,,,,,,,,,,,,,,
7630,0.0,0.0,14.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,33.0,0.0,38.0,7.0,15924.011111111102
7631,,,,,,,,,,,,,,,,,,
7632,,,,,,,,,,,,,,,,,,
7633,,,,,,,,,,,,,,,,,,
7634,,,,,,,,,,,,,,,,,,
7635,,,,,,,,,,,,,,,,,,
7636,,,,,,,,,,,,,,,,,,
7637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,41.0,2.0,9643.33333333333
7638,,,,,,,,,,,,,,,,,,
7639,8.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,58.0,4.0,13161.0388888889
7640,,,,,,,,,,,,,,,,,,
7641,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.2,20626.2666666667
7642,,,,,,,,,,,,,,,,,,
7643,,,,,,,,,,,,,,,,,,
7644,,,,,,,,,,,,,,,,,,
7645,,,,,,,,,,,,,,,,,,
7646,,,,,,,,,,,,,,,,,,
7647,,,,,,,,,,,,,,,,,,
7648,,,,,,,,,,,,,,,,,,
7649,,,,,,,,,,,,,,,,,,
7650,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22041.5
7651,,,,,,,,,,,,,,,,,,
7652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,58.0,2.0,16624.625
7653,,,,,,,,,,,,,,,,,,
7654,,,,,,,,,,,,,,,,,,
7655,,,,,,,,,,,,,,,,,,
7656,,,,,,,,,,,,,,,,,,
7657,,,,,,,,,,,,,,,,,,
7658,,,,,,,,,,,,,,,,,,
7659,,,,,,,,,,,,,,,,,,
7660,,,,,,,,,,,,,,,,,,
7661,,,,,,,,,,,,,,,,,,
7662,,,,,,,,,,,,,,,,,,
7663,,,,,,,,,,,,,,,,,,
7664,,,,,,,,,,,,,,,,,,
7665,,,,,,,,,,,,,,,,,,
7666,,,,,,,,,,,,,,,,,,
7667,1.0,0.0,19.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,8.0,0.0,0.0,16.0,6.0,31.0,15.5714285714286,13093.215302787801
7668,,,,,,,,,,,,,,,,,,
7669,3.0,3.0,9.0,6.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,36.0,5.5,14761.701515151499
7670,,,,,,,,,,,,,,,,,,
7671,,,,,,,,,,,,,,,,,,
7672,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,11.0,44.0,3.0,11464.8888888889
7673,,,,,,,,,,,,,,,,,,
7674,,,,,,,,,,,,,,,,,,
7675,,,,,,,,,,,,,,,,,,
7676,,,,,,,,,,,,,,,,,,
7677,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,50.0,1.2,11713.0
7678,15.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,45.0,2.85714285714286,8193.02551020408
7679,,,,,,,,,,,,,,,,,,
7680,,,,,,,,,,,,,,,,,,
7681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,10351.0
7682,,,,,,,,,,,,,,,,,,
7683,,,,,,,,,,,,,,,,,,
7684,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.33333333333333,11001.666666666699
7685,,,,,,,,,,,,,,,,,,
7686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,80.0,2.5,19053.925
7687,,,,,,,,,,,,,,,,,,
7688,,,,,,,,,,,,,,,,,,
7689,,,,,,,,,,,,,,,,,,
7690,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,2.6666666666666696,7343.58333333333
7691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,1.6666666666666698,9573.055555555558
7692,,,,,,,,,,,,,,,,,,
7693,,,,,,,,,,,,,,,,,,
7694,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,66.0,2.0,9215.08333333333
7695,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,33.0,1.8,13833.666666666699
7696,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,0.0,0.0,2.0,0.0,43.0,6.28571428571429,20957.8772108844
7697,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4.0,74944.0
7698,,,,,,,,,,,,,,,,,,
7699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,55.0,1.8,16313.84
7700,9.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,67.0,5.16666666666667,25124.6825396825
7701,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48695.0
7702,0.0,16.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4.8,16527.2
7703,,,,,,,,,,,,,,,,,,
7704,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,20.0,5.0,37419.3
7705,,,,,,,,,,,,,,,,,,
7706,,,,,,,,,,,,,,,,,,
7707,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,0.0,68.0,4.16666666666667,11357.2527777778
7708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,77.0,1.8,5586.8
7709,,,,,,,,,,,,,,,,,,
7710,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0,0.0,0.0,3.0,51040.0
7711,,,,,,,,,,,,,,,,,,
7712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.5,39123.75
7713,,,,,,,,,,,,,,,,,,
7714,,,,,,,,,,,,,,,,,,
7715,,,,,,,,,,,,,,,,,,
7716,,,,,,,,,,,,,,,,,,
7717,,,,,,,,,,,,,,,,,,
7718,,,,,,,,,,,,,,,,,,
7719,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,42.0,3.5,16198.791666666699
7720,0.0,0.0,7.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,3.0,29.0,0.0,27.0,7.857142857142861,11710.881673881699
7721,,,,,,,,,,,,,,,,,,
7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,2.4,27332.9
7723,,,,,,,,,,,,,,,,,,
7724,,,,,,,,,,,,,,,,,,
7725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,58.0,2.0,16984.4166666667
7726,,,,,,,,,,,,,,,,,,
7727,19.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,61.0,4.42857142857143,9786.694444444442
7728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,5.0,0.0,41.0,3.4,12518.683333333302
7729,,,,,,,,,,,,,,,,,,
7730,0.0,0.0,0.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,42.0,2.3333333333333304,16163.6388888889
7731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,2.0,24286.0
7732,,,,,,,,,,,,,,,,,,
7733,,,,,,,,,,,,,,,,,,
7734,,,,,,,,,,,,,,,,,,
7735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,41.0,1.7142857142857097,11970.9523809524
7736,,,,,,,,,,,,,,,,,,
7737,,,,,,,,,,,,,,,,,,
7738,,,,,,,,,,,,,,,,,,
7739,,,,,,,,,,,,,,,,,,
7740,0.0,37.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,37.0,1.6,11371.3666666667
7741,,,,,,,,,,,,,,,,,,
7742,,,,,,,,,,,,,,,,,,
7743,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,20.0,0.0,60.0,5.83333333333333,9966.055555555558
7744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,4.0,0.0,47.0,3.5,10883.005555555601
7745,,,,,,,,,,,,,,,,,,
7746,,,,,,,,,,,,,,,,,,
7747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,37.0,1.6,12824.7
7748,,,,,,,,,,,,,,,,,,
7749,,,,,,,,,,,,,,,,,,
7750,,,,,,,,,,,,,,,,,,
7751,,,,,,,,,,,,,,,,,,
7752,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,1.6666666666666698,12804.083333333301
7753,,,,,,,,,,,,,,,,,,
7754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,42.0,1.75,8317.625
7755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,54.0,1.8333333333333302,20903.0833333333
7756,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,5.0,0.0,55.0,3.0,14924.7638888889
7757,,,,,,,,,,,,,,,,,,
7758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,60.0,1.6666666666666698,12391.75
7759,11.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,50.0,3.0,11664.0222222222
7760,,,,,,,,,,,,,,,,,,
7761,,,,,,,,,,,,,,,,,,
7762,,,,,,,,,,,,,,,,,,
7763,,,,,,,,,,,,,,,,,,
7764,,,,,,,,,,,,,,,,,,
7765,,,,,,,,,,,,,,,,,,
7766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,25.0,2.0,58873.6666666667
7767,,,,,,,,,,,,,,,,,,
7768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,62.0,1.6,13169.2
7769,,,,,,,,,,,,,,,,,,
7770,0.0,4.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,33.0,0.0,0.0,23.0,0.0,23.0,3.5,10884.277777777801
7771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,58.0,2.0,13294.5
7772,0.0,0.0,9.0,19.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,29.0,5.16666666666667,13391.0083333333
7773,,,,,,,,,,,,,,,,,,
7774,23.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,58.0,2.8333333333333304,11527.0222222222
7775,,,,,,,,,,,,,,,,,,
7776,20.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.5,16419.7666666667
7777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,72.0,3.6666666666666696,16524.694444444398
7778,,,,,,,,,,,,,,,,,,
7779,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,28.0,1.4,18522.0
7780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,41.0,2.0,9250.02777777778
7781,,,,,,,,,,,,,,,,,,
7782,13.0,13.0,0.0,18.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,27.0,3.14285714285714,13734.5952380952
7783,0.0,0.0,8.0,8.0,0.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,3.0,12155.541666666699
7784,,,,,,,,,,,,,,,,,,
7785,,,,,,,,,,,,,,,,,,
7786,,,,,,,,,,,,,,,,,,
7787,,,,,,,,,,,,,,,,,,
7788,,,,,,,,,,,,,,,,,,
7789,,,,,,,,,,,,,,,,,,
7790,12.0,3.0,6.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,9.0,0.0,0.0,6.0,9.0,32.0,5.16666666666667,8550.256944444442
7791,45.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.75,8618.5625
7792,,,,,,,,,,,,,,,,,,
7793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,60.0,1.25,9222.875
7794,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.5,10693.45
7795,,,,,,,,,,,,,,,,,,
7796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,66.0,1.5,28893.5
7797,,,,,,,,,,,,,,,,,,
7798,,,,,,,,,,,,,,,,,,
7799,0.0,0.0,0.0,0.0,0.0,26.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,3.75,12999.9
7800,,,,,,,,,,,,,,,,,,
7801,,,,,,,,,,,,,,,,,,
7802,,,,,,,,,,,,,,,,,,
7803,,,,,,,,,,,,,,,,,,
7804,,,,,,,,,,,,,,,,,,
7805,,,,,,,,,,,,,,,,,,
7806,,,,,,,,,,,,,,,,,,
7807,20.0,0.0,8.0,0.0,0.0,12.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,40.0,4.16666666666667,13864.119047618999
7808,,,,,,,,,,,,,,,,,,
7809,,,,,,,,,,,,,,,,,,
7810,,,,,,,,,,,,,,,,,,
7811,,,,,,,,,,,,,,,,,,
7812,,,,,,,,,,,,,,,,,,
7813,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,15.0,0.0,0.0,0.0,0.0,40.0,4.0,16442.34
7814,,,,,,,,,,,,,,,,,,
7815,,,,,,,,,,,,,,,,,,
7816,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,40.0,1.6666666666666698,11544.25
7817,,,,,,,,,,,,,,,,,,
7818,,,,,,,,,,,,,,,,,,
7819,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0,4.0,7122.222222222221
7820,,,,,,,,,,,,,,,,,,
7821,,,,,,,,,,,,,,,,,,
7822,,,,,,,,,,,,,,,,,,
7823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,2.0,13917.5333333333
7824,,,,,,,,,,,,,,,,,,
7825,,,,,,,,,,,,,,,,,,
7826,0.0,8.0,12.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,50.0,4.0,14824.7277777778
7827,,,,,,,,,,,,,,,,,,
7828,,,,,,,,,,,,,,,,,,
7829,,,,,,,,,,,,,,,,,,
7830,,,,,,,,,,,,,,,,,,
7831,,,,,,,,,,,,,,,,,,
7832,,,,,,,,,,,,,,,,,,
7833,,,,,,,,,,,,,,,,,,
7834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,4713.0
7835,,,,,,,,,,,,,,,,,,
7836,,,,,,,,,,,,,,,,,,
7837,,,,,,,,,,,,,,,,,,
7838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,87.0,2.6666666666666696,11509.583333333301
7839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,13.0,0.0,20.0,3.75,19003.869047619
7840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,42.0,1.4,17968.4
7841,,,,,,,,,,,,,,,,,,
7842,,,,,,,,,,,,,,,,,,
7843,,,,,,,,,,,,,,,,,,
7844,,,,,,,,,,,,,,,,,,
7845,,,,,,,,,,,,,,,,,,
7846,,,,,,,,,,,,,,,,,,
7847,0.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,38.0,3.5,22658.1111111111
7848,,,,,,,,,,,,,,,,,,
7849,,,,,,,,,,,,,,,,,,
7850,,,,,,,,,,,,,,,,,,
7851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,14201.5
7852,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,31.0,3.6666666666666696,13833.3347222222
7853,,,,,,,,,,,,,,,,,,
7854,,,,,,,,,,,,,,,,,,
7855,,,,,,,,,,,,,,,,,,
7856,20.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,0.0,53.0,3.0,19283.7142857143
7857,,,,,,,,,,,,,,,,,,
7858,,,,,,,,,,,,,,,,,,
7859,5.0,11.0,11.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,38.0,2.57142857142857,18050.9761904762
7860,,,,,,,,,,,,,,,,,,
7861,,,,,,,,,,,,,,,,,,
7862,,,,,,,,,,,,,,,,,,
7863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,32172.0
7864,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,34.0,0.0,0.0,22.0,5.0,28.0,5.83333333333333,14614.779461279499
7865,,,,,,,,,,,,,,,,,,
7866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,5.0,0.0,70.0,2.42857142857143,12144.719047618999
7867,,,,,,,,,,,,,,,,,,
7868,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,40.0,0.0,30.0,2.0,9383.16666666667
7869,,,,,,,,,,,,,,,,,,
7870,,,,,,,,,,,,,,,,,,
7871,,,,,,,,,,,,,,,,,,
7872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,6089.0
7873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,45.0,0.0,0.0,9.0,0.0,40.0,4.4,19788.88
7874,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,44.0,0.0,0.0,0.0,16.0,24.0,4.16666666666667,37295.755952381
7875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,65.0,0.0,30.0,3.8333333333333304,8180.41666666667
7876,,,,,,,,,,,,,,,,,,
7877,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,3.0,31328.9
7878,0.0,2.0,2.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,21.0,13.0,34.0,14.5,13752.1700330987
7879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,42798.0
7880,0.0,4.0,9.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,0.0,4.0,13.0,0.0,27.0,7.33333333333333,13649.5428571429
7881,,,,,,,,,,,,,,,,,,
7882,,,,,,,,,,,,,,,,,,
7883,,,,,,,,,,,,,,,,,,
7884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,42.0,0.0,50.0,2.0,9109.84523809524
7885,,,,,,,,,,,,,,,,,,
7886,,,,,,,,,,,,,,,,,,
7887,,,,,,,,,,,,,,,,,,
7888,,,,,,,,,,,,,,,,,,
7889,,,,,,,,,,,,,,,,,,
